wikidata_id,label,deleted,dfk_id,or_id,or_label,dfkv_id,dfkv_label,pb_id,pb_label
wikidata_id,label,deleted,dfk_id,or_id,or_label,dfkv_id,dfkv_label,pb_id,pb_label
Q1560336,,,DFK0003571470,12907,"Blendinger, Günter",,,,
Q149571,,,DFK0001676771,1928,"Blechen, Karl",101928,"Blechen, Karl",,
Q26213216,,,DFK0009291391,12920,"Bullmann, Uwe",,,,
Q95237101,,,DFK0000638878,12922,"Bösch, Uwe",,,,
Q2637652,,,DFK0009483409,12998,"Birkle, Albert",,,,
Q5388514,,,DFK0003118855,13878,"Bruun, Erik",,,,
Q261679,,,DFK0003995647,13125,"Brunovský, Albin",,,,
Q852862,,,DFK0008586131,13179,"Balvanyos, Huba",,,,
Q214666,,,DFK0005021683,2878,"Bakst, Leon Nikolajewitsch",102878,"Bakst, Leon Nikolajewitsch",,
Q15781773,,,DFK0006810869,118,"Basler, Adolphe",100118,"Basler, Adolphe",,
Q1493535,,,DFK0007794662,13190,"Ballarin, Werner",,,,
Q270800,,,DFK0003416812,7997,"Bachelard, Gaston",107997,"Bachelard, Gaston",,
Q2422310,,,DFK0006938798,13914,"Bayrle, Thomas",,,,
Q22236427,,,DFK0007492332,11389,"Blume, Bernhard",,,,
Q78475,,,DFK0005268952,9972,"Berg, Alban",109972,"Berg, Alban",,
Q316413,,,DFK0000398106,13276,"Bofills, Ricardo",,,,
Q48866068,,,DFK0002974448,13891,"Busza, Jerzy",,,,
Q11717026,,,DFK0000308703,13900,"Berdak, Jan",,,,
Q9359189,,,DFK0007842239,13927,"Boguslawski, Tomasz",,,,
Q20640124,,,DFK0002097779,13928,"Balicka-Stanislawska, Ewa",,,,
Q305106,,,DFK0000746805,19222,"Oliva, Achille Benito",,,,
Q1901412,,,DFK0005524163,13477,"Brüderlin, Markus",,,,
Q25930117,,,DFK0007314720,13476,"Bogner, Dieter",,,,
Q15431332,,,DFK0000908805,13479,"Berswordt-Wallrabe, Kornelia von",,,,
Q12789405,,,DFK0003009081,13496,"Burkhardt, François",,,,
Q19874225,,,DFK0005251838,13589,"Brustlein, Daniel",,,,
Q37766209,,,DFK0006617664,13588,"Bellias, Richard",,,,
Q130531,,,DFK0008242372,7938,"Bosch, Hieronymus (dit Jérôme)",107938,"Bosch, Hieronymus (dit Jérôme)",,
Q5669,,,DFK0003555027,1347,"Botticelli, Sandro",101347,"Botticelli, Sandro",,
Q7283193,,,DFK0003738871,13638,"Butenschön, Ragnhild",,,,
Q1450341,,,DFK0006023859,13529,"Breuste, Hans-Jürgen",,,,
Q16494598,,,DFK0001039904,13534,"Bortkiewicz, Jan",,,,
Q326367,,,DFK0002389697,13471,"Bulatov, Erik",,,,
Q4495364,,,DFK0000947269,13556,"Bieńkowski, Andrzej",,,,
Q7839058,,,DFK0008163141,14019,"Bell, Trevor",,,,
Q57588,,,DFK0005992509,4173,"Breuer, Marcel",104173,"Breuer, Marcel",,
Q1287988,,,DFK0004305647,14105,"Beaucamp, Eduard",,,,
Q321527,,,DFK0004797406,14111,"Borofsky, Jonathan",,,,
Q380395,,,DFK0001782547,14038,"Bonington, Richard Parkes",,,,
Q207298,,,DFK0004214149,2918,"Bazille, Frédéric",102918,"Bazille, Frédéric",,
Q319843,,,DFK0000440779,14030,"Brown, Ford Madox",,,,
Q2058970,,,DFK0007920615,14034,"Brand, Paul",,,,
Q496155,,,DFK0007363828,14345,"Bindl, Andreas",,,,
Q544531,,,DFK0006081452,3620,"Bazin, Germain",103620,"Bazin, Germain",,
Q167132,,,DFK0003900027,9498,"Bellows, Georges",109498,"Bellows, Georges",,
Q109540,,,DFK0005884836,2037,"Busch, Wilhelm",102037,"Busch, Wilhelm",,
Q5649846,,,DFK0007739151,14312,"Breder, Hans",,,,
Q95751679,,,DFK0009476517,14293,"Bloem, Marja",,,,
Q156193,,,DFK0009428358,14326,"Boulez, Pierre",,,,
Q477388,,,DFK0002044988,14275,"Boezem, Marinus",,,,
Q2897567,,,DFK0001680822,14271,"Borgeaud, Bernard",,,,
Q6077568,,,DFK0001197498,14385,"Bishop, Isabel",,,,
Q1578836,,,DFK0004247042,14602,"Brockhage, Hans",,,,
Q314350,,,DFK0004264063,4134,"Bourdelle, Antoine",101394,"Bourdelle, Antoine",,
Q95349136,,,DFK0000567830,14631,"Brühmann, Horst",,,,
Q562814,,,DFK0009623344,14663.0,"Bortnyik, Sándor",,,,
Q1609364,,,DFK0009091407,14553,"Buttlar, Herbert von",,,,
Q229264,,,DFK0007709979,8445,"Buffon, Georges Louis Leclerc,  comte de",108445,"Buffon, Georges Louis Leclerc, comte de",,
Q20887173,,,DFK0002667591,14565,"Berthot, Jake",,,,
Q20200829,,,DFK0003578665,14572,"Buckley, Stephen",,,,
Q1229302,,,DFK0004811813,15088,"Behrendt, Falko",,,,
Q309722,,,DFK0006814817,15099,"Blanqui, Louis Auguste",,,,
Q40120489,,,DFK0006614370,15063,"Bischof, Peter",,,,
Q11779648,,,DFK0005740980,15109,"Bibrowski, Mieczysław",,,,
Q95213244,,,DFK0007483827,15045,"Barsch, Barbara",,,,
Q16030981,,,DFK0001824901,15047,"Brzeska, Sophie",,,,
Q1627848,,,DFK0003359807,15052,"Brodzky, Horace",,,,
Q1878064,,,DFK0003962079,15360,"Brandt, Lutz",,,,
Q15455914,,,DFK0006365951,15374,"Bankroth, Bernd",,,,
Q95767991,,,DFK0002061952,15311,"Baumgarten, Jörg",,,,
Q4096226,,,DFK0000290148,15740,"Breyer, Tadeusz",,,,
Q671527,,,DFK0001933620,15539,"Burri, René",,,,
Q2976964,,,DFK0002242848,15544,"Batho, Claude Louise",,,,
Q185375,,,DFK0003587516,15594,"Bachtin, Michail Michailowitsch",,,,
Q77043,,,DFK0005277676,15504,"Bidstrup, Herluf",,,,
Q19259421,,,DFK0000663985,15527,"Besser-Güth, Anke",,,,
Q19309110,,,DFK0009286804,15528,"Besser, Siegfried",,,,
Q164765,,,DFK0006131355,15627,"Blok, Alexander Alexandrowitsch",,,,
Q643904,,,DFK0006482001,15604,"Braun, Volker",,,,
Q77438,,,DFK0003368408,12237,"Bobrowski, Johannes",,,,
Q496315,,,DFK0009272645,15913,"Brandolini, Andreas",,,,
Q1429608,,,DFK0002361491,15915,"Borkenhagen, Florian",,,,
Q119344,,,DFK0000737358,16033,"Brem, Rolf",,,,
Q95288685,,,DFK0003630469,15953,"Buchwald, Kurt",,,,
Q958849,,,DFK0008243047,16026,"Boiffard, Jacques-André",,,,
Q354804,,,DFK0003843173,16028,"Brassaï, (eigtl. Gyula Halász)",,,,
Q382604,,,DFK0006066105,16032,"Berger, John",,,,
Q879098,,,DFK0008164416,15896,"Bosslet, Eberhard",,,,
Q55361259,,,DFK0008438342,15975,"Breton, Roland",,,,
Q81752,,,DFK0007752382,16208,"Bruckner, Joseph Anton",,,,
Q1685301,,,DFK0005375697,16180,"Bailly, Jean-Sylvain",,,,
Q314984,,,DFK0004643581,16181,"Brissot de Warville, Jacques-Pierre",,,,
Q1173627,,,DFK0000497996,16275,"Bainbridge, David",,,,
Q88937,,,DFK0006718156,16281,"Brasch, Thomas",,,,
Q4457,,,DFK0008632242,16270,"Beckenbauer, Franz Anton",,,,
Q19606664,,,DFK0007177561,7149,"Bayard, Emile",,,,
Q8442,,,DFK0006096554,2416,"Bismarck, Otto von",102416,"Bismarck, Otto von",,
Q1485390,,,DFK0009102570,16367,"Bochner, Mel",,,,
Q2897554,,,DFK0003039163,11785,"Blistène, Bernard",,,,
Q77017,,,DFK0003784841,6652,"Boehme, Jacob",,,,
Q94116674,,,DFK0001468283,5196,"Behm, Rolf",,,,
Q84600895,,,DFK0005954553,12426,"Bouisset, Maïten",,,,
Q20723781,,,DFK0000878021,16588,"Batho, John",,,,
Q3158330,,,DFK0007580371,17183,"Bosser, Jacques",,,,
Q538986,,,DFK0006271678,17187,"Benglis, Linda",,,,
Q1672453,,,DFK0001684715,16951,"Bordanowicz, Jürgen",,,,
Q536884,,,DFK0009624331,18035,"Bass, Saul",,,,
Q3430494,,,DFK0002771800,16974,"Baquié, Richard",,,,
Q1374937,,,DFK0002668098,17062,"Bussmann, Klaus",,,,
Q18738875,,,DFK0009956358,17100,"Bang, Thomas",,,,
Q19286506,,,DFK0000441176,17101,"Bark, Jared",,,,
Q861946,,,DFK0007283625,12046,"Bollinger, Bill",,,,
Q1627904,,,DFK0006986518,16878,"Bec, Louis",,,,
Q1362845,,,DFK0009909916,17122,"Bohatsch, Erwin",,,,
Q19609816,,,DFK0000143806,18056,"Burgy, Donald",,,,
Q1373290,,,DFK0003271876,18522,"Battisti, Eugenio",,,,
Q1575816,,,DFK0001551034,18529,"Bergius, Hanne",,,,
Q541671,,,DFK0000589498,2016,"Baum, Paul",102016,"Baum, Paul",,
Q94799599,,,DFK0002276065,9539,"Bachofen, Johann Jacob",109539,"Bachofen, Johann Jacob",,
Q1596090,,,DFK0000590065,18564,"Blum, Heiner",,,,
Q272566,,,DFK0001160955,5477,"Beardsley, Aubrey",105477,"Beardsley, Aubrey",,
Q3702470,,,DFK0007366930,18584,"Birnbaum, Dara",,,,
Q1608084,,,DFK0000784889,18591,"Brandl, Herbert",,,,
Q3170009,,,DFK0006883265,18593,"Bieth, Jean-Sylvain",,,,
Q3592074,,,DFK0000776811,18618,"Bossut, Etienne",,,,
Q12881955,,,DFK0002685092,18627,"Byzantios, Constantin",,,,
Q21455885,,,DFK0009775520,18544,"Benyon, Margaret",,,,
Q16831391,,,DFK0005956994,18880,"Badur, Frank",,,,
Q13460587,,,DFK0004238571,18887,"Blume, Dieter",,,,
Q94848198,,,DFK0002858492,18900,"Bachmayer, Hans",,,,
Q2702071,,,DFK0007165038,18840,"Bazovský, Miloš Alexander",,,,
Q155407,,,DFK0001134936,19092,"Basquiat, Jean-Michel",,,,
Q1169909,,,DFK0009143907,19127,"Burghart, Toni",,,,
Q2865024,,,DFK0007724783,19044,"Boyd, Arthur",,,,
Q21550391,,,DFK0008394203,19070,"Buic, Jagoda",,,,
Q11696059,,,DFK0004254211,19085,"Burke, Edmund",,,,
Q188857,,,DFK0007138952,9803,"Boileau, Nicolas",109803,"Boileau, Nicolas",,
Q76517,,,DFK0008550930,19086.0,"Baumgarten, Alexander Gottlieb",,,,
Q1432925,,,DFK0007698458,19088,"Brenner, Hildegard",,,,
Q7172881,,,DFK0008927744,19036,"Booth, Peter",,,,
Q9355035,,,DFK0007011887,19153,"Barucki, Tadeusz",,,,
Q47456116,,,DFK0005111413,19059,"Berghuis, Thomas",,,,
Q16016374,,,DFK0004923721,19061,"Berghuis, Jaap",,,,
Q718096,,,DFK0007297268,19422,"Bijl, Guillaume",,,,
Q3160207,,,DFK0000808083,19357,"Bruel, Jacques-Yves",,,,
Q29655498,,,DFK0001596721,19336,"Boniński, Jerzy",,,,
Q920555,,,DFK0006282673,19658,"Bidlo, Mike",,,,
Q807360,,,DFK0003342442,19663,"Bloom, Barbara",,,,
Q202621,,,DFK0008171617,19579,"Bell, Larry",,,,
Q61189,,,DFK0000641473,19646,"Blumenberg, Hans",,,,
Q535188,,,DFK0008274788,19840,"Bruant, Aristide",,,,
Q2225415,,,DFK0002225198,19933,"Blonder, Sasza",,,,
Q11817325,,,DFK0009665708,19976,"Bratkowski, Piotr",,,,
Q8605,,,DFK0003231400,19834,"Bolivar, Simon",,,,
Q66104433,,,DFK0003698714,19839,"Belfort, May",,,,
Q561783,,,DFK0009955790,19802,"Berruguete, Pedro",,,,
Q6281761,,,DFK0004388060,741,"Brummer, Joseph",100741,"Brummer, Joseph",,
Q313392,,,DFK0001650387,20116,"Beek, C. C. in der",,,,
Q325271,,,DFK0007998464,1290,"Bruyas, Alfred",101290,"Bruyas, Alfred",,
Q191479,,,DFK0000257854,20122,"Bonawentura Kościuszko, Andrzej Tadeusz",,,,
Q1397797,,,DFK0004081536,20127,"Bode, Ursula",,,,
Q69651,,,DFK0009572050,4554,"Bendemann, Eduard",104554,"Bendemann, Eduard",,
Q586843,,,DFK0001528874,20111,"Berrocal, Miguel",,,,
Q103900,,,DFK0009738118,20163,"Briegleb, Klaus",,,,
Q75125895,,,DFK0002278618,20131,"Bohnen, Uli",,,,
Q109911,,,DFK0009344432,20136,"Bachmann, Kurt",,,,
Q96007351,,,DFK0005451065,20144,"Balz, Ernst",,,,
Q3561757,,,DFK0003800696,20364,"Bodiansky, Vladimir",,,,
Q1703739,,,DFK0006618327,3572,"Breyer, Robert",103572,"Breyer, Robert",,
Q374039,,,DFK0005760400,20411,"Bol, Ferdinand",,,,
Q19301391,,,DFK0003645603,20391,"Beutler, Christian",,,,
Q109750185,,,DFK0001339322,20313,"Börnicke, Reimar",,,,
Q610532,,,DFK0007820579,9108,"Burljuk, David",109108,"Burljuk, David",,
Q7803,,,DFK0001188647,20567,"Bronzino, (Agnolo di Cosimo di Mariano)",,,,
Q1230730,,,DFK0007974477,1464,"Boucher, Alfred",101464,"Boucher, Alfred",,
Q96748450,,,DFK0001157438,20885,"Bazin, Jérôme",,,,
Q61078,,,DFK0001356652,12090,"Benjamin, Walter",104484,Benjamin,,
Q9711,,,DFK0007455340,2314,"Balzac, Honoré de",102314,"Balzac, Honoré de",,
Q3218857,,,DFK0008619981,21169,"Bertrand Dorléac, Laurence",,,,
Q15451196,,,DFK0007245607,21103,"Barck, Simone",,,,
Q38757,,,DFK0003969729,8896,"Brecht, Bertolt",108896,"Brecht, Bertolt",,
Q164775,,,DFK0000965319,10656,"Baselitz, Georg",,,,
Q55391367,,,DFK0009774997,21069,"Banasiak, Jakub",,,,
Q765758,,,DFK0007927938,8614,"Baj, Enrico",108614,"Baj, Enrico",,
Q328719,,,DFK0001633554,18327,"Baruchello, Gianfranco",,,,
Q458734,,,DFK0008396891,19640,"Bruggen, Coosje van",,,,
Q834926,,,DFK0002509286,11397,"Broodthaers, Marcel",,,,
Q365304,,,DFK0003881667,8404,"Buffet, Bernard",108404,"Buffet, Bernard",,
Q1173789,,,DFK0005514109,21121,"Bourdon, David",,,,
Q76870,,,DFK0001279097,13464,"Baader, Andreas",,,,
Q70092,,,DFK0007059938,11398,"Buchloh, Benjamin H. D.",,,,
Q99383619,,,DFK0001169556,21398,"Bauerschmidt, Marie Luise",,,,
Q33103693,,,DFK0007584529,14057,"Bonk, Hartmut",,,,
Q60832566,,,DFK0006520313,14716,"Bogucki, Janusz",,,,
Q154014,,,DFK0009308185,18668,"Büchner, Georg",,,,
Q3102339,,,DFK0009319751,8043,"Boudaille, Georges",107991,"Boudaille, Georges",,
Q153965,,,DFK0000669821,10669,"Beuys, Joseph",,,,
Q20481173,,,DFK0005999968,21306,"Baudy, Nicolas",,,,
Q2386430,,,DFK0004758085,16740,"Blumenschein, Tabéa",,,,
Q501,,,DFK0007061301,134,"Baudelaire, Charles",100134,"Baudelaire, Charles",,
Q711362,,,DFK0003834992,1826,"Barr, Alfred",101826,"Barr, Alfred",,
Q970901,,,DFK0000827776,21014,"Bois, Yve-Alain",,,,
Q55629662,,,DFK0002057842,21452,"Bouniort, Jeanne",,,,
Q709033,,,DFK0002007749,10800,"Berlewi, Henryk",,,,
Q95184856,,,DFK0003945894,21286,"Bechtel, Delphine",,,,
Q57240,,,DFK0006139341,12470,"Bloch, Ernst",,,,
Q741130,,,DFK0005959504,21297,"Baxandall, Michael",,,,
Q316528,,,DFK0006636035,21058,"Bargeld, Blixa (eigentl. Christian)",,,,
Q5383,,,DFK0007658148,18643,"Bowie, David",,,,
Q188176,,,DFK0001541573,13443,"Burroughs, William S.",,,,
Q161955,,,DFK0003628330,529,"Breton, André",100529,"Breton, André",,
Q56056654,,,DFK0006291760,13423,"Bastian, Heiner",,,,
Q686321,,,DFK0001074538,9990,"Brecht, George",109990,"Brecht, George",,
Q542464,,,DFK0009809557,21217,"Burawoy, Michael",,,,
Q6440103,,,DFK0001218758,13926,"Bednarski, Krzysztof",,,,
Q37327,,,DFK0006064741,11720,"Beckett, Samuel",,,,
Q123454,,,DFK0006823937,7977,"Bill, Max",107977,"Bill, Max",,
Q16730481,,,DFK0003302618,21204,"Bryan-Wilson, Julia",,,,
Q475148,,,DFK0005738267,10187,"Brzozowski, Tadeusz",,,,
Q11769312,,,DFK0004839891,10774,"Bogusz, Marian",,,,
Q6276381,,,DFK0007203207,21414,"Belson, Jordan",,,,
Q8860554,,,DFK0006703631,21416,"Bogusławski, Jan",,,,
Q3035020,,,DFK0004248750,21095,"Bozo, Dominique",,,,
Q566416,,,DFK0007748892,21280,"Bauer, Annemirl",,,,
Q64172,,,DFK0000213430,21281,"Bohley, Bärbel",,,,
Q3384229,,,DFK0006933738,11399,"Buraglio, Pierre",,,,
Q1711445,,,DFK0004647923,21089,"Bleckner, Ross",,,,
Q4805366,,,DFK0000593208,21090,"Bickerton, Ashley",,,,
Q182847,,,DFK0001410585,10658,"Baudrillard, Jean",,,,
Q462271,,,DFK0005581808,15289,"Białoszewski, Miron",,,,
Q651859,,,DFK0007584936,9651,"Bode, Arnold",109651,"Bode, Arnold",,
Q593621,,,DFK0000509251,10628,"Buren, Daniel",,,,
Q604546,,,DFK0001116651,11390,"Ben (Ben Vautier, dit)",,,,
Q1691051,,,DFK0006939229,21266,"Berg, Jochen",,,,
Q2074101,,,DFK0000577453,21267,"Brasch, Peter",,,,
Q156268,,,DFK0003404869,11395,"Bourdieu, Pierre",,,,
Q219368,,,DFK0001509660,21405,"Butler, Judith",,,,
Q9382591,,,DFK0006926805,11956,"Borowski, Włodzimierz",,,,
Q461740,,,DFK0000880064,8571,"Burri, Alberto",108571,"Burri, Alberto",,
Q471179,,,DFK0006952595,15612,"Bianchi Bandinelli, Ranuccio",,,,
Q66209,,,DFK0004025050,14117,"Belting, Hans",,,,
Q1373454,,,DFK0003389117,8907,"Brüning, Peter",108907,"Brüning, Peter",,
Q111643,,,DFK0005261969,14144,"Bredekamp, Horst",,,,
Q25387702,,,DFK0005287483,21688,"Bonfait, Olivier",,,,
Q1503849,,,DFK0009180572,11164,"Bussmann, Georg",,,,
Q707911,,,DFK0005393720,1971,"Baumeister, Willi",101971,"Baumeister, Willi",,
Q154340,,,DFK0005386148,8182,"Bacon, Francis",108182,"Bacon, Francis",,
Q274415,,,DFK0007372559,21614,"Bal, Mieke",,,,
Q720832,,,DFK0008424560,21557.0,"Burden, Chris",,,,
Q1490165,,,DFK0004406044,21563,"Brandstetter, Gabriele",,,,
Q164683,,,DFK0001638760,761,"Beckmann, Max",100761,"Beckmann, Max",,
Q19286560,,,DFK0008144285,14408,"Bertholin, Jean-Marie",,,,
Q1313488,,,DFK0004538344,14165,"Bott, Gerhard",,,,
Q698676,,,DFK0007260813,21334,"Brakhage, Stan",,,,
Q272877,,,DFK0001641003,11699,"Botero, Fernando",,,,
Q61055,,,DFK0001536895,1799,"Breker, Arno",101799,"Breker, Arno",,
Q539823,,,DFK0005265270,19363,"Bódy, Gábor",,,,
Q6185356,,,DFK0000865956,10183,"Bereś, Jerzy",,,,
Q15629749,,,DFK0004561507,20911,"Badia, Gilbert",,,,
Q708727,,,DFK0009425598,10186,"Borowczyk, Walerian",,,,
Q788895,,,DFK0000575415,16798,"Bak, Imre",,,,
Q9376377,,,DFK0007968914,13524,"Bruszewski, Wojciech",,,,
Q1623536,,,DFK0003768841,21504,"Billhardt, Thomas",,,,
Q909,,,DFK0003854267,13250,"Borges, Jorge Luis",,,,
Q1873547,,,DFK0007412335,14172,"Burckhardt, Lucius",,,,
Q3026914,,,DFK0009067545,15579,"Bay, Didier",,,,
Q94646747,,,DFK0007211165,12440,"Biedermann, Wolfgang",,,,
Q95288999,,,DFK0000744558,21526,"Borchers, Roland",,,,
Q1562131,,,DFK0001973394,15804,"Böhme, Lothar",,,,
Q1659612,,,DFK0008038875,15365,"Böttcher (dit Strawalde), Jürgen",,,,
Q878707,,,DFK0002861175,11402,"Buthe, Michael",,,,
Q104218,,,DFK0005271682,11133,"Bergander, Rudolf",,,,
Q302629,,,DFK0006862572,12105,"Boltanski, Luc",,,,
Q159409,,,DFK0009321753,13456,"Bourgeois, Louise",,,,
Q963372,,,DFK0008667883,21920,"Bergsson, Gudbergur",,,,
Q153793,,,DFK0003928813,338,"Braque, Georges",100338,"Braque, Georges",,
Q70764,,,DFK0008417289,21892,"Berber, Anita",,,,
Q1456968,,,DFK0001567091,18787,"Butzmann, Frieder",,,,
Q1086267,,,DFK0005561067,21917,"Bouchet, Christophe-Emmanuel",,,,
Q1278852,,,DFK0004386568,11082,"Bartke, Eberhard",,,,
Q95335408,,,DFK0000209328,21020,"Blase, Christoph",,,,
Q50821916,,,DFK0003527004,21022,"Bexte, Peter",,,,
Q2543687,,,DFK0001859652,468,"Bondy, Walter",100468,"Bondy, Walter",,
Q21461487,,,DFK0000544990,20806,"Bischoff, Friedrich",,,,
Q1051929,,,DFK0001089498,21135,"Brockdorff, Cay",,,,
Q94924237,,,DFK0002508728,11172,"Begenau, Siegfried Heinz",,,,
Q708891,,,DFK0005479952,20408,"Barère de Vieuzac, Bertrand",,,,
Q2416824,,,DFK0009716176,11835,"Balden, Theo",,,,
Q3170921,,,DFK0007763468,8006,"Bouret, Jean",108006,"Bouret, Jean",,
Q628136,,,DFK0009377447,21785,"Bellour, Raymond",,,,
Q185105,,,DFK0007467783,21786,"Braudel, Braudel",,,,
Q598471,,,DFK0005238640,19493,"Berger, René",,,,
Q18404,,,DFK0006852278,2643,"Barbusse, Henri",102643,"Barbusse, Henri",,
Q755884,,,DFK0005242756,14760,"Biró, Atila",,,,
Q55235776,,,DFK0006930054,14711,"Borgrave, Elie",,,,
Q1926863,,,DFK0007312218,13661,"Badura, Michael",,,,
Q3123733,,,DFK0004795404,18326,"Baldet, Gérard",,,,
Q1426004,,,DFK0001962332,18329,"Bauermeister, Mary",,,,
Q5134490,,,DFK0005033106,18330,"Barker, Clive",,,,
Q472473,,,DFK0002904689,18331,"Benoit, Jean",,,,
Q12268066,,,DFK0007001731,18332,"Berlant, Tony",,,,
Q7916212,,,DFK0001752292,18335,"Boghosian, Varujan",,,,
Q91364185,,,DFK0006537457,16245,"Bory, Jean-François",,,,
Q19606790,,,DFK0001403675,18338,"Bonnier, Alexandre",,,,
Q79790635,,,DFK0009380330,10757,"Boussac, Marc",,,,
Q1718932,,,DFK0008734974,11156,"Brehmer, K. P.",,,,
Q3051057,,,DFK0004910340,18342,"Breton, Elisa",,,,
Q30445449,,,DFK0004406921,18344,"Brice, Olivier",,,,
Q1710546,,,DFK0007265516,18345,"Bunuel, Juan",,,,
Q1455905,,,DFK0000601986,11759,"Becker, Wolfgang",,,,
Q1536022,,,DFK0005670674,16579,"Baum, Peter",,,,
Q2370546,,,DFK0008408417,16580,"Brandt-Corstius, Liesbeth",,,,
Q9156507,,,DFK0007437297,17538,"Bieszczad, Antoni",,,,
Q17648140,,,DFK0007348385,17539,"Biżek, Stanisław",,,,
Q9392800,,,DFK0004348678,17540,"Brachmański, Zygmunt",,,,
Q1098459,,,DFK0003428198,14471,"Böhmler, Klaus",,,,
Q3084053,,,DFK0006264100,16422,"Bouillon, François",,,,
Q95328662,,,DFK0005887787,16341,"Bader, Joerg",,,,
Q59610834,,,DFK0002642741,11812,"Brogowski, Leszek",,,,
Q12729037,,,DFK0001093905,16412,"Bonfert, Gerd",,,,
Q9373428,,,DFK0008553018,17875,"Bielak, Wiesław",,,,
Q9156518,,,DFK0004724067,12829,"Boratyński, Antoni",,,,
Q5408539,,,DFK0002790908,16945,"Bejot, Eugène",,,,
Q28017193,,,DFK0008386280,16946.0,"Bon-Homme, Ignace François",,,,
Q1406524,,,DFK0006359001,1691,"Borès, Francisco",101691,"Borès, Francisco",,
Q9151525,,,DFK0008525077,15588,"Baszkowski, Baszkowski",,,,
Q9201037,,,DFK0000050407,17148,"Bogdan, Aleksander",,,,
Q4101045,,,DFK0002939146,13940,"Bylina, Michal",,,,
Q27516875,,,DFK0005015357,17396,"Béalu, François",,,,
Q8860632,,,DFK0005831351,13202,"Brandel, Konstanty",,,,
Q11797914,,,DFK0002089840,17310,"Bierwiaczonek, Olgierd",,,,
Q2331269,,,DFK0002431768,17618,"Borysowski, Stanisław",,,,
Q1690008,,,DFK0002054045,17597,"Böttcher, Joachim",,,,
Q2957923,,,DFK0009254942,17657,"Bellay, Charles-Alphonse-Paul",,,,
Q984242,,,DFK0009164415,1446,"Boutet de Monvel, Louis Maurice",101446,"Boutet de Monvel, Louis Maurice",,
Q2178796,,,DFK0008257927,18227,"Berthon, Paul",,,,
Q3072874,,,DFK0001796088,18228,"Bouisset, Firmin",,,,
Q16610254,,,DFK0006230330,18497,"Brzoskiewicz, Teresa",,,,
Q11716969,,,DFK0001576579,18306,"Babiński, Jan",,,,
Q29624919,,,DFK0008859998,18308,"Basdevant, Jean",,,,
Q3089618,,,DFK0003323722,8173,"Benrath, Frédéric",108173,"Benrath, Frédéric",,
Q3142773,,,DFK0008151916,8284,"Bertrand, Huguette Arthur",108284,"Bertrand, Huguette Arthur",,
Q3383990,,,DFK0009048022,8187,"Bettencourt, Pierre",108187,"Bettencourt, Pierre",,
Q518444,,,DFK0004120377,7528,"Bissière, Roger",107528,"Bissière, Roger",,
Q558060,,,DFK0007478993,8447,"Brauner, Victor",108447,"Brauner, Victor",,
Q152797,,,DFK0002606136,8425,"Boccioni, Umberto",108425,"Boccioni, Umberto",,
Q472785,,,DFK0004582660,10679,"Brooks, James",,,,
Q1372385,,,DFK0002941146,10690,"Batz, Eugen",,,,
Q997385,,,DFK0000305175,10693,"Bodmer, Walter",110693,"Bodmer, Walter",,
Q1553080,,,DFK0002883329,15376,"Brüne, Gudrun",,,,
Q872641,,,DFK0004078107,8781,"Bissier, Julius",108781,"Bissier, Julius",,
Q2566694,,,DFK0005891532,13128,"Berni, Antonio",,,,
Q1078031,,,DFK0005703196,20913,"Böhme, Christa",,,,
Q94536737,,,DFK0005541503,19893,"Bernhardt, Ulrich",,,,
Q18202272,,,DFK0005531524,11629,"Buri, Samuel",,,,
Q42816112,,,DFK0008666147,10849,"Baier, Jean",,,,
Q1502530,,,DFK0003984105,10864,"Bernik, Janez",,,,
Q21637189,,,DFK0001581166,10889,"Bonduel, Roger",,,,
Q3175999,,,DFK0008561841,2965,"Bucher, Jeanne",102965,"Bucher, Jeanne",,
Q264193,,,DFK0008895433,94,"Bernard, Emile",100094,"Bernard, Emile",,
Q1610768,,,DFK0007428181,11060,"Bruse, Hermann",,,,
Q62373,,,DFK0001357801,11160,"Bense, Max",,,,
Q14657883,,,DFK0001549501,1829,"Bayrle, Alf",101829,"Bayrle, Alf",,
Q177330,,,DFK0006878394,3366,"Buri, Max Alfred",103366,"Buri, Max Alfred",,
Q23071483,,,DFK0005712381,11247,"Böhm, Heinz",,,,
Q362544,,,DFK0001234502,12036,"Bazin, André",,,,
Q1563089,,,DFK0006494017,12061,"Bandau, Joachim",,,,
Q560115,,,DFK0005356000,3161,"Brangwyn, Frank",103161,"Brangwyn, Frank",,
Q105659503,,,DFK0005828175,11729,"Bröhan, Margrit",,,,
Q1010297,,,DFK0006590967,12881,"Brentjes, Burchard",,,,
Q111315217,,,DFK0009889093,12803,"Bołdok, Sławomir",,,,
Q111366389,,,DFK0002150676,12835,"Basaj, Andrzej",,,,
Q100005,,,DFK0002074861,12739,"Borowski, Tadeusz",,,,
Q9262229,,,DFK0006648819,12718,"Bartoszek, Franciszek",,,,
Q255,,,DFK0002435617,1428,"Beethoven, Ludwig van",101428,"Beethoven, Ludwig van",,
Q1930983,,,DFK0004087540,2484,"Buonarroti, Michelangelo",,,,
Q90912766,,,DFK0009440100,12592,"Broll, Urszula",,,,
Q2530886,,,DFK0001765293,12516,"Beier, Volker",,,,
Q15041658,,,DFK0004821746,12546,"Bassis, Henri",,,,
