wikidata_id|label|fr_label|hide|deleted|dfk_id|or_id|or_label|dfkv_id|dfkv_label|pb_id|pb_label|fs_id|fs_label|av_id|av_label
Q473771|Struck, Hermann||0||DFK0000758275|||103149|Struck, Hermann||||||
Q1691774|Steinhausen, Wilhelm August Theodor||0||DFK0004493224|||103151|Steinhausen, Wilhelm August Theodor||||||
Q1871431|Bonnet, Louis Marin||0||DFK0004449954|||103152|Bonnet, Louis Marin||||||
Q734889|Bartolozzi, Francesco||0||DFK0009669640|||103153|Bartolozzi, Francesco||||||
Q586091|Saint-Aubin, Augustin de||0||DFK0004427023|||103154|Saint-Aubin, Augustin de||||||
Q3276742|Baudoin, Pierre Antoine||0||DFK0008375338|||103155|Baudoin, Pierre Antoine||||||
Q91124|Beger, Laurenz||0||DFK0007642011|||103157|Beger, Laurenz||||||
Q78785|Bartsch, Adam von||0||DFK0003946988|||103159|Bartsch, Adam von||||||
Q1712698|Hofmann, Julius||0||DFK0000360347|||103162|Hofmann, Julius||||||
Q95757199|Demonts, Louis||0||DFK0003153301|||103165|Demonts, Louis||||||
Q3380372|Mercier, Philippe||0||DFK0004908338|||103169|Mercier, Philippe||||||
Q765873|Zitzewitz, Augusta von||0||DFK0002001653|||103172|Zitzewitz, Augusta von||||||
Q877843|Hübner, Ulrich||0||DFK0000054572|||103174|Hübner, Ulrich||||||
Q1336770|Weiss, Emil Rudolf||0||DFK0000309412|||103175|Weiss, Emil Rudolf||||||
Q3295343|Bloch, Martin||0||DFK0001233509|||103176|Bloch, Martin||||||
Q1335882|Bizer, Emil||0||DFK0003525095|||103178|Bizer, Emil||||||
Q1243599|Bromberger, Dora||0||DFK0008794486|||103179|Bromberger, Dora||||||
Q94787330|Jakimow, Igor von||0||DFK0000907876|||103184|Jakimow, Igor von||||||
Q110270913|Wolff, Sophie||0||DFK0004648374|||103185|Wolff, Sophie||||||
Q1970072|Maris, Willem||0||DFK0005925765|||103187|Maris, Willem||||||
Q1704514|Eberz, Josef||0||DFK0002780124|||103189|Eberz, Josef||||||
Q4719674|Mohr, Alexander||0||DFK0005810490|||103192|Mohr, Alexander||||||
Q72380270|Julius Freymuth||0||DFK0003361761|||103193|Julius Freymuth||||||
Q55656475|Honigberger, Ernst||0||DFK0009179877|||103195|Honigberger, Ernst||||||
Q16003199|Luckner, Heinrich||0||DFK0005825701|||103196|Luckner, Heinrich||||||
Q128964|Boulle, André Charles||0||DFK0006827091|||103198|Boulle, André Charles||||||
Q1733293|Walser, Karl||0||DFK0001004398|||103201|Walser, Karl||||||
Q335022|Teniers, David, II||0||DFK0007973780|||103202|Teniers, David, II|||2991|Teniers, David dit le jeune||
Q113032|Angel, Ernst||0||DFK0000164309|||103205|Angel, Ernst||||||
Q529623|Pigalle, Jean Baptiste||0||DFK0005057655|||103207|Pigalle, Jean Baptiste||||||
Q709581|Grimm, Arthur||0||DFK0003926783|||103209|Grimm, Arthur||||||
Q55531796|Blaesi, August||0||DFK0002357544|||103210|Blaesi, August||||||
Q61657|Stramm, August||0||DFK0000897205|||103212|Stramm, August||||||
Q13581087|Walden, Nell||0||DFK0004681938|||103213|Walden, Nell||||||
Q78711|Defregger, Franz||0||DFK0009314899|200190|Defregger, Franz von|103214|Defregger, Franz||||||
Q3159990|Seligmann, Jacques||0||DFK0002840128|||103216|Seligmann, Jacques||||||
Q17393957|Genin, Robert||0||DFK0009444846|||103217|Genin, Robert||||||
Q2040512|Schoff, Otto||0||DFK0000984807|||103218|Schoff, Otto||||||
Q1949475|Mosson, George||0||DFK0004106911|||103219|Mosson, George||||||
Q95279212|Heinrich Hermann||0||DFK0008782198|||103220|Heinrich Hermann||||||
Q1635467|Mühlig, Hugo||0||DFK0009767626|||103221|Mühlig, Hugo||||||
Q2574991|Schreuer, Wilhelm||0||DFK0000280938|||103222|Schreuer, Wilhelm||||||
Q567382|Keller, Albert von||0||DFK0003692506|||103223|Keller, Albert von||||||
Q23068108|Abbo, Jussuff||0||DFK0003875731|||103224|Abbo, Jussuff||||||
Q632064|Garbe, Herbert||0||DFK0002073884|||103227|Garbe, Herbert||||||
Q355550|Dreux, Alfred de||0||DFK0000013796|||103232|Dreux, Alfred de||||||
Q2871030|Anastasi, Auguste-Paul-Charles||0||DFK0002353140|||103234|Anastasi, Auguste-Paul-Charles||||||
Q364184|Schreyer, Adolf||0||DFK0009819343|||103236|Schreyer, Adolf|||3236|Adolf Schreyer||
Q2158256|Michel, Robert||0||DFK0005073511|||103246|Michel, Robert||||||
Q1346343|Marcoussis, Louis||0||DFK0010000554|200024|Marcoussis, Louis (Ludwig Markus,  dit)|103247|Marcoussis, Louis||||||
Q2040488|Schmitt, Otto||0||DFK0004855625|||103254|Schmitt, Otto||||||
Q366066|Flaxman, John||0||DFK0004296287|||103256|Flaxman, John||||||
Q317202|Caspar, Karl||0||DFK0001828856|||103258|Caspar, Karl||||||
Q19502383|Georg Walter Rössner||0||DFK0004820138|||103262|Georg Walter Rössner||||||
Q103059|Steiner-Prag, Hugo||0||DFK0006188673|||103263|Steiner-Prag, Hugo||||||
Q4098136|Joseph Budko||0||DFK0006045944|||103264|Joseph Budko||||||
Q1558798|Meid, Hans||0||DFK0007217745|||103266|Meid, Hans||||||
Q15434398|Ridder, August de||0||DFK0004766332|||103268|Ridder, August de||||||
Q19631303|Feuillet, Maurice||0||DFK0009052754|||103270|Feuillet, Maurice||||||
Q588537|Burger, Anton||0||DFK0002694649|||103271|Burger, Anton||||||
Q213764|Becker, Jakob||0||DFK0007430700|||103272|Becker, Jakob|||10283|Jakob Becker||
Q1039813|Morgenstern, Karl||0||DFK0005796377|||103273|Morgenstern, Karl||||||
Q336908|Hobbema, Meindert||0||DFK0004468335|||103276|Hobbema, Meindert||||||
Q314889|Hoog, Pieter de||0||DFK0006902212|||103278|Hoog, Pieter de||||||
Q712821|Froment, Nicolas||0||DFK0009294868|||103280|Froment, Nicolas||||||
Q121735|Kaufmann, Richard von||0||DFK0000578643|||103281|Kaufmann, Richard von||||||
Q23936696|Wagner, Wilhelm||0||DFK0004304701|||103282|Wagner, Wilhelm||||||
Q2865261|Meyer, Arthur||0||DFK0009850162|||103283|Meyer, Arthur||||||
Q96393|Meyer, Richard M.||0||DFK0009807130|||103285|Meyer, Richard M.||||||
Q96189184|Féral, Jules||0||DFK0001103341|||103287|Féral, Jules||||||
Q4758284|Plimer, Andrew||0||DFK0008733095|||103301|Plimer, Andrew||||||
Q5571|Sarto, Andrea del||0||DFK0006729961|||103304|Sarto, Andrea del||||||
Q85100340|Mez, Alfred||0||DFK0004947514|||103306|Mez, Alfred||||||
Q18508531|Rappaport, Max||0||DFK0004341642|||103307|Rappaport, Max||||||
Q3484387|Mondzain, Simon||0||DFK0004520662|||103308|Mondzain, Simon||||||
Q347920|Kádár, Bela||0||DFK0008579629|||103310|Kádár, Bela||||||
Q833140|Wauer, Wiliam||0||DFK0006635499|||103313|Wauer, Wiliam||||||
Q255662|Schreyer, Lothar||0||DFK0004190879|||103314|Schreyer, Lothar||||||
Q696405|Topp, Arnold||0||DFK0007880701|||103318|Topp, Arnold||||||
Q589241|Faistauer, Anton||0||DFK0009316447|||103319|Faistauer, Anton||||||
Q3069115|David, Fernand||0||DFK0003179360|||103320|David, Fernand||||||
Q640352|Béraud, Henri||0||DFK0003674917|||103323|Béraud, Henri||||||
Q289596|Dujardin-Beaumetz, Henri Charles Etienne||0||DFK0005303914|||103325|Dujardin-Beaumetz, Henri Charles Etienne||||||
Q2576065|Scholz, Wilhelm von||0||DFK0000398002|||103332|Scholz, Wilhelm von||||||
Q88561|Fischer, Ottokar||0||DFK0004631870|||103334|Fischer, Ottokar||||||
Q5342062|Bullough, Edward||0||DFK0002980286|||103335|Bullough, Edward||||||
Q69794|Ziehen, Theodor||0||DFK0002311209|||103336|Ziehen, Theodor||||||
Q77518|Cornelius, Hans||0||DFK0003882963|||103337|Cornelius, Hans||||||
Q19753774|Weese, Arthur||0||DFK0005222385|||103338|Weese, Arthur||||||
Q94912187|Schweitzer, Erwin||0||DFK0001659848|||103339|Schweitzer, Erwin||||||
Q354830|Castelucho, Claudio||0||DFK0001943105|||103342|Castelucho, Claudio||||||
Q1467966|Rhein, Fritz||0||DFK0006012550|||103344|Rhein, Fritz||||||
Q878576|Müller, Victor||0||DFK0009301180|3352|Müller, Victor|103352|Müller, Victor|||3352|Victor Müller||
Q2847925|Hallays, André||0||DFK0005626235|||103354|Hallays, André||||||
Q2960321|Perron, Charles||0||DFK0000623146|||103356|Perron, Charles||||||
Q1611548|Huber, Herman||0||DFK0007830060|||103357|Huber, Herman||||||
Q38020875|Ihly, Daniel||0||DFK0000133255|||103368|Ihly, Daniel||||||
Q18692616|Trachsel, Albert||0||DFK0003399666|||103369|Trachsel, Albert||||||
Q314484|Eberlein, Gustav||0||DFK0000632565|||103371|Eberlein, Gustav||||||
Q159297|Constable, John||0||DFK0006146792|3372|Constable, John|103372|Constable, John|||3372|John Constable||
Q362498|Hölzel, Adolf||0||DFK0010000537|200119|Hölzel, Adolf|103375|Hölzel, Adolf||||||
Q55219987|Ines Wetzel||0||DFK0003347266|||103376|Ines Wetzel||||||
Q182664|Canaletto||0||DFK0008372977|3378|Canaletto, Canaletto|103378|Canaletto||||||
Q558766|Grimm, L. E.||0||DFK0005327138|||103380|Grimm, L. E.||||||
Q326066|Hoppner, John||0||DFK0004117433|||103383|Hoppner, John||||||
Q16856467|Errera, Isabella||0||DFK0005423023|||103392|Errera, Isabella||||||
Q335927|Dou, Gerrit||0||DFK0008056067|||103394|Dou, Gerrit||||||
Q602549|Zügel, Heinrich von||0||DFK0005809941|||103397|Zügel, Heinrich von||||||
Q1818710|Putz, Leo||0||DFK0008385534|||103398|Putz, Leo||||||
Q354779|Epstein, Jacob||0||DFK0006868784|3402|Epstein, Jacob|103402|Epstein, Jacob||||||
Q524291|Pajou, Augustin||0||DFK0009841874|||103405|Pajou, Augustin||||||
Q52156199|Lettré, Emil||0||DFK0005918776|||103406|Lettré, Emil||||||
Q315488|Kalckreuth, Graf Leopold von||0||DFK0003278831|||103407|Kalckreuth, Graf Leopold von||||||
Q2468565|Lépicié, Nicolas Bernard||0||DFK0003265789|||103411|Lépicié, Nicolas Bernard||||||
Q15943152|Plasschaert, Albert||0||DFK0009346471|||103413|Plasschaert, Albert||||||
Q2526443|Benes, Vincenc||0||DFK0007071580|||103417|Benes, Vincenc||||||
Q1291225|Stückgold, Stanislaus||0||DFK0000837172|||103419|Stückgold, Stanislaus||||||
Q28569388|Werefkin, Marianne von||0||DFK0000334323|||103420|Werefkin, Marianne von||||||
Q1353502|Wichmann, Erich||0||DFK0004303468|||103421|Wichmann, Erich||||||
Q609328|Lavery, John||0||DFK0008201476|||103424|Lavery, John||||||
Q2037804|Roederstein, Ottilie||0||DFK0002357359|||103428|Roederstein, Ottilie||||||
Q537002|Frieseke, Frederick Carl||0||DFK0008318970|||103433|Frieseke, Frederick Carl||||||
Q282583|Aronson, Naoum||0||DFK0005322087|||103434|Aronson, Naoum||||||
Q18197825|Roger-Milès||0||DFK0001365059|||103437|Roger-Milès||||||
Q371280|Romney, George||0||DFK0008155495|||103442|Romney, George|||3442|George Romney||
Q313194|Cuyp, Aelbert||0||DFK0003424229|||103443|Cuyp, Aelbert||||||
Q355406|Potter, Paulus||0||DFK0000646570|||103445|Potter, Paulus||||||
Q5482749|Wheatly, Francis||0||DFK0000409229|||103448|Wheatly, Francis||||||
Q2284963|Freudenberger, Sigmund||0||DFK0007712057|||103449|Freudenberger, Sigmund||||||
Q2470482|Smith, John Raphael||0||DFK0000291959|||103450|Smith, John Raphael||||||
Q29956935|Heyman, Charles||0||DFK0009857748|||103456|Heyman, Charles||||||
Q371979|Puget, Pierre||0||DFK0007355901|||103461|Puget, Pierre||||||
Q334147|Evola, Jules||0||DFK0005502399|||103463|Evola, Jules||||||
Q2571704|Beer, Wilhelm Amandus||0||DFK0000467102|||103467|Beer, Wilhelm Amandus||||||
Q879239|Piglhein, Bruno||0||DFK0008167884|||103468|Piglhein, Bruno||||||
Q551643|Goujon, Jean|Goujon, Jean|0||DFK0000009482|||103470|Goujon, Jean|||||3pg98|Goujon, Jean
Q554943|Pilon, Germain|Pilon, Germain|0||DFK0008562686|||103471|Pilon, Germain|||||3pgd3|Pilon, Germain
Q730344|Csaky, Joszef||0||DFK0003109298|||103472|Csaky, Joszef||||||
Q3479311|Férat, Serge||0||DFK0000456695|||103473|Férat, Serge||||||
Q1607477|Hayden, Hendryk||0||DFK0010000538|200043|Hayden, Henryk|103475|Hayden, Henri||||||
Q1646186|Schwichtenberg, Martel||0||DFK0005013871|||103483|Schwichtenberg, Martel||||||
Q95228948|Ziegler, Jörg||0||DFK0001796606|||103485|Ziegler, Jörg||||||
Q1703544|Craesbeeck, Joos van||0||DFK0009353538|||103487|Craesbeeck, Joos van||||||
Q3384221|Bucher, Pierre||0||DFK0009944011|||103488|Bucher, Pierre||||||
Q3340690|Ponce, Nicolas||0||DFK0000659067|||103493|Ponce, Nicolas||||||
Q878433|Geyger, Ernst Moritz||0||DFK0002903918|||103496|Geyger, Ernst Moritz||||||
Q88858326|Welti||0||DFK0009823499|||103499|Welti||||||
Q981197|Gravelot, Hubert François||0||DFK0005986443|||103500|Gravelot, Hubert François||||||
Q3553515|Barbey, Valdo||0||DFK0006632981|||103503|Barbey, Valdo||||||
Q3188389|Zingg, Jules||0||DFK0005763961|||103505|Zingg, Jules||||||
Q622729|Teniers, David, I||0||DFK0008719805|||103512|Teniers, David, I||||||
Q215073|Oppenheim, Moritz Daniel||0||DFK0008592896|||103513|Oppenheim, Moritz Daniel||||||
Q94914339|Keller, Laurent Friedrich||0||DFK0003219155|||103514|Keller, Laurent Friedrich||||||
Q471444|Burchartz, Max||0||DFK0004565737|||103515|Burchartz, Max||||||
Q18012066|Cladel, Judith||0||DFK0007152034|||103518|Cladel, Judith||||||
Q215597|Elkan, Benno||0||DFK0000280381|||103519|Elkan, Benno||||||
Q20089685|Lévy, Michel||0||DFK0002910376|||103520|Lévy, Michel||||||
Q430136|Blondel, Jacques François||0||DFK0001012782|||103522|Blondel, Jacques François||||||
Q36661|Ibsen, Henrik||0||DFK0001672561|||103523|Ibsen, Henrik||||||
Q3010142|Arnauld, Céline||0||DFK0000022040|||103525|Arnauld, Céline||||||
Q5912|Duchamp, Marcel||0||DFK0000690063|200161|Duchamp, Marcel|103528|Duchamp, Marcel||||||
Q1393354|Ribémont-Dessaignes, Georges||0||DFK0008359630|||103530|Ribémont-Dessaignes, Georges||||||
Q3165987|Schall, Frédéric||0||DFK0003451059|||103532|Schall, Frédéric||||||
Q3370977|Dardé, Paul||0||DFK0004764372|||103533|Dardé, Paul||||||
Q3171767|Dolent, Jean||0||DFK0003515951|||103535|Dolent, Jean||||||
Q2848267|Mary, André||0||DFK0003137063|||103538|Mary, André||||||
Q38138505|Fauconnet, Pierre||0||DFK0007134959|||103540|Fauconnet, Pierre||||||
Q274915|Bergerat, Emile||0||DFK0009213287|||103548|Bergerat, Emile||||||
Q289246|Falconet, Etienne-Maurice||0||DFK0003691197|||103549|Falconet, Etienne-Maurice||||||
Q1366347|Courtois, Jacques||0||DFK0008266255|||103550|Courtois, Jacques||||||
Q556676|Petitot, Jean|Petitot, Jean|0||DFK0006504496|||103552|Petitot, Jean|||||3pgd1|Petitot, Jean
Q87233|Clarenbach, Max||0||DFK0002882753|||103554|Clarenbach, Max||||||
Q1698777|Janssen, Victor Emil||0||DFK0002121323|||103555|Janssen, Victor Emil||||||
Q260057|Francia, Francesco||0||DFK0000571222|||103560|Francia, Francesco||||||
Q48748485|Jourdain, François||0||DFK0001925205|||103562|Jourdain, François||||||
Q1480173|Ehrlich, Georg||0||DFK0004664417|||103563|Ehrlich, Georg||||||
Q521154|Vertès, Marcel||0||DFK0005821956|||103567|Vertès, Marcel||||||
Q52272402|Wolf, Luise||0||DFK0000881540|||103578|Wolf, Luise||||||
Q3752599|Angermayer, Fred Antoine||0||DFK0009780601|||103583|Angermayer, Fred Antoine||||||
Q95890053|Guillemin, Bernard||0||DFK0001424614|||103584|Guillemin, Bernard||||||
Q95672955|Richter, Rose||0||DFK0001422114|||103587|Richter, Rose||||||
Q5780238|Göpel, E.||0||DFK0008523257|||103592|Göpel, E.||||||
Q29441758|Mauthner, Margarete||0||DFK0005924790|||103594|Mauthner, Margarete||||||
Q6244676|Winterstein, Franz||0||DFK0000892683|||103605|Winterstein, Franz||||||
Q110963747|Koenigsberger, Hella||0||DFK0009584275|||103608|Koenigsberger, Hella||||||
Q73604|Eulenberg, Hedda||0||DFK0007229585|||103611|Eulenberg, Hedda||||||
Q55675405|Spiro, Mario||0||DFK0006033642|||103612|Spiro, Mario||||||
Q89865|Kalmer, Joseph||0||DFK0000365897|||103616|Kalmer, Joseph||||||
Q43136527|Schiess, Hans||0||DFK0004226836|||103619|Schiess, Hans||||||
Q3270701|Bazalgette, Léon||0||DFK0006068528|||103623|Bazalgette, Léon||||||
Q2203370|Bosschère, Jean de||0||DFK0006188410|||103625|Bosschère, Jean de||||||
Q19766250|Fechheimer, Hedwig||0||DFK0007858174|||103630|Fechheimer, Hedwig||||||
Q19594682|Eichhorn, A.||0||DFK0008400665|||103632|Eichhorn, A.||||||
Q61927539|Varenne, Gaston||0||DFK0005268909|||103641|Varenne, Gaston||||||
Q325339|Beck, Léonard||0||DFK0008708651|||103642|Beck, Léonard||||||
Q47501227|Dayot, Magdeleine A.||0||DFK0006113351|||103643|Dayot, Magdeleine A.||||||
Q110995519|Raphaël, Gaston||0||DFK0001016746|||103645|Raphaël, Gaston||||||
Q1225448|Lafenestre, Georges||0||DFK0008816149|||103649|Lafenestre, Georges||||||
Q373829|Huret, Jules||0||DFK0004051833|||103651|Huret, Jules||||||
Q2158012|Lemonnier, Camille||0||DFK0003039741|||103652|Lemonnier, Camille||||||
Q2635461|Radziwill, Catherine, Princesse [ici : Vasili, Paul, Comte]||0||DFK0008344673|||103654|Radziwill, Catherine, Princesse [ici : Vasili, Paul, Comte]||||||
Q3289383|Sauvage, Marcel||0||DFK0003696151|||103655|Sauvage, Marcel||||||
Q108549755|Grill, E.||0||DFK0006129406|||103657|Grill, E.||||||
Q1115043|Frank, Nino||0||DFK0008587521|||103658|Frank, Nino||||||
Q105716837|Fourquet, Charles||0||DFK0009026114|||103659|Fourquet, Charles||||||
Q26690025|Martinie, A.-H.||0||DFK0002200082|||103660|Martinie, A.-H.||||||
Q21074113|Sollar, Fabien||0||DFK0003350313|||103662|Sollar, Fabien||||||
Q33299894|Weidler, Charlotte||0||DFK0009827519|||103663|Weidler, Charlotte||||||
Q3262929|Piérard, Louis||0||DFK0006324009|||103665|Piérard, Louis||||||
Q104978211|Louis Borde||0||DFK0003131667|||103667|Louis Borde||||||
Q3290741|Tuduri, Nicolas M. Rubio||0||DFK0002182544|||103669|Tuduri, Nicolas M. Rubio||||||
Q669685|Montesquiou, Comte Robert de||0||DFK0008450132|||103677|Montesquiou, Comte Robert de||||||
Q3060070|Müntz, Eugène||0||DFK0000244530|||103679|Müntz, Eugène||||||
Q3568909|Ritter, William||0||DFK0002141102|||103685|Ritter, William||||||
Q86066366|Henard, Robert||0||DFK0005453996|||103688|Henard, Robert||||||
Q2547434|Schulte vom Bruhl, Walter||0||DFK0007136497|||103690|Schulte vom Bruhl, Walter||||||
Q3140465|Lecoq de Boisbaudran, Horace||0||DFK0003495569|||103693|Lecoq de Boisbaudran, Horace|||3693|Horace Lecoq de Boisbaudran||
Q518783|Germain, André||0||DFK0002020986|||103696|Germain, André||||||
Q94820035|Alfassa, Paul||0||DFK0001088386|||103697|Alfassa, Paul||||||
Q2636142|Montaudon, M.||0||DFK0000179540|||103698|Montaudon, M.||||||
Q55077496|Ray, Marcel||0||DFK0007765446|||103702|Ray, Marcel||||||
Q3384646|Dax, Pierre||0||DFK0002288299|||103703|Dax, Pierre||||||
Q55181803|Girodie, André||0||DFK0003340123|||103707|Girodie, André||||||
Q2741209|Wyzewa, Teodor de||0||DFK0007016707|||103708|Wyzewa, Teodor de||||||
Q444177|Ephrussi, Charles||0||DFK0002366045|||103709|Ephrussi, Charles||||||
Q3056889|Chesneau, Ernest||0||DFK0007923939|||103710|Chesneau, Ernest||||||
Q1336292|Jacobsen, Emil||0||DFK0005868029|||103712|Jacobsen, Emil||||||
Q1065691|Oulmont, Charles||0||DFK0007067084|||103713|Oulmont, Charles||||||
Q659722|Reinach, Salomon||0||DFK0006939623|||103714|Reinach, Salomon||||||
Q3262035|Gillet, Louis||0||DFK0000164556|||103717|Gillet, Louis||||||
Q116258|Cherbuliez, Victor||0||DFK0000130262|||103720|Cherbuliez, Victor||||||
Q50737621|Comte, Jules||0||DFK0009305000|||103722|Comte, Jules||||||
Q28925792|Dubosc de Pesquidoux, Léon||0||DFK0002379816|||103723|Dubosc de Pesquidoux, Léon||||||
Q27767403|Houssaye, Alexandre||0||DFK0002757213|||103728|Houssaye, Alexandre||||||
Q16739672|Merson, Olivier||0||DFK0000160125|||103729|Merson, Olivier||||||
Q4000365|Massarani, Tullo||0||DFK0007553115|||103730|Massarani, Tullo||||||
Q2382073|Vachon, Marius||0||DFK0007014027|||103734|Vachon, Marius||||||
Q15730518|Villetard, Edmond||0||DFK0003852788|||103736|Villetard, Edmond||||||
Q5793822|Havard, Henry||0||DFK0007912464|||103739|Havard, Henry||||||
Q18115210|Hamel, Maurice||0||DFK0007491044|||103741|Hamel, Maurice||||||
Q55838384|Thiébault-Sisson, François||0||DFK0002968822|||103743|Thiébault-Sisson, François||||||
Q44310784|Babin, Gustave||0||DFK0000642121|||103744|Babin, Gustave||||||
Q3119817|Dubufe, Guillaume||0||DFK0003598652|||103745|Dubufe, Guillaume||||||
Q21634411|Quantin, A.||0||DFK0005218156|||103749|Quantin, A.||||||
Q16941315|Sorg, Léon||0||DFK0008741022|||103750|Sorg, Léon||||||
Q45831063|Dumas, François-Guillaume||0||DFK0000254483|||103752|Dumas, François-Guillaume||||||
Q55181818|Lostalot, Alfred de||0||DFK0009716089|||103754|Lostalot, Alfred de||||||
Q3557210|Champier, Victor||0||DFK0005765435|||103755|Champier, Victor||||||
Q105163|Demmin, Auguste||0||DFK0009182692|||103760|Demmin, Auguste||||||
Q683974|Feydeau, Ernest-Aimé||0||DFK0008698066|||103762|Feydeau, Ernest-Aimé||||||
Q1238005|Fourcaud, Louis de||0||DFK0003527986|||103763|Fourcaud, Louis de||||||
Q17010|Frantz, H.||0||DFK0008788475|||103764|Frantz, H.||||||
Q3371413|Gérardy, Paul||0||DFK0008140184|||103765|Gérardy, Paul||||||
Q17125555|Mazelière, Antoine Rous, Marquis de la||0||DFK0000931629|||103766|Mazelière, Antoine Rous, Marquis de la||||||
Q2835503|Valette, Alfred||0||DFK0002690924|||103768|Valette, Alfred||||||
Q3288520|Montifaud, Marc de||0||DFK0009765207|||103770|Montifaud, Marc de||||||
Q3164698|Tardieu, Charles||0||DFK0008003959|||103771|Tardieu, Charles||||||
Q3379474|Burty, Philippe||0||DFK0001724969|||103772|Burty, Philippe|||3772|Philippe Burty||
Q274297|Drumont, Edouard||0||DFK0009723651|||103774|Drumont, Edouard||||||
Q210798|Huysmans, Joris-Karl||0||DFK0001627754|||103776|Huysmans, Joris-Karl||||||
Q597694|Houssaye, Henry||0||DFK0005179504|||103779|Houssaye, Henry||||||
Q3263611|Enault, Louis||0||DFK0000912810|||103781|Enault, Louis||||||
Q15630954|Clément, Charles||0||DFK0000868484|||103783|Clément, Charles||||||
Q1685654|Jean-Louis||0||DFK0009736527|||103784|Jean-Louis||||||
Q18115654|Ollendorf, Gustave||0||DFK0007294733|||103786|Ollendorf, Gustave||||||
Q3261998|Ganderax, Louis||0||DFK0005109779|||103788|Ganderax, Louis||||||
